,id,station,date,prcp,tobs
2100,14288,USC00519281,2015-10-07,0.01,68.0
2101,14289,USC00519281,2015-10-08,0.09,66.0
2102,14290,USC00519281,2015-10-09,0.04,73.0
2103,14291,USC00519281,2015-10-11,0.8,76.0
2104,14292,USC00519281,2015-10-12,0.41,75.0
2105,14293,USC00519281,2015-10-13,1.53,73.0
2106,14294,USC00519281,2015-10-14,0.39,72.0
2107,14295,USC00519281,2015-10-15,1.02,77.0
2108,14296,USC00519281,2015-10-16,1.33,71.0
2109,14297,USC00519281,2015-10-17,0.51,79.0
2110,14298,USC00519281,2015-10-18,0.07,80.0
2111,14299,USC00519281,2015-10-19,0.0,73.0
2112,14300,USC00519281,2015-10-20,0.14,74.0
2113,14301,USC00519281,2015-10-21,0.33,76.0
2114,14302,USC00519281,2015-10-22,0.08,73.0
2115,14303,USC00519281,2015-10-23,0.0,70.0
2116,14304,USC00519281,2015-10-24,0.01,76.0
2117,14305,USC00519281,2015-10-25,0.0,80.0
2118,14306,USC00519281,2015-10-26,0.01,72.0
2119,14307,USC00519281,2015-10-27,0.16,75.0
2120,14308,USC00519281,2015-10-28,0.0,76.0
2121,14309,USC00519281,2015-10-29,0.07,71.0
2122,14310,USC00519281,2015-10-30,0.0,71.0
2123,14311,USC00519281,2015-10-31,0.38,78.0
2124,14312,USC00519281,2015-11-01,0.78,79.0
2125,14313,USC00519281,2015-11-02,0.02,73.0
2126,14314,USC00519281,2015-11-03,0.0,75.0
2127,14315,USC00519281,2015-11-04,0.04,77.0
2128,14316,USC00519281,2015-11-05,0.18,73.0
2129,14317,USC00519281,2015-11-06,0.29,73.0
2130,14318,USC00519281,2015-11-07,0.46,74.0
2131,14319,USC00519281,2015-11-08,0.36,79.0
2132,14320,USC00519281,2015-11-09,0.3,72.0
2133,14321,USC00519281,2015-11-10,0.47,76.0
2134,14322,USC00519281,2015-11-11,0.08,76.0
2135,14323,USC00519281,2015-11-12,0.34,72.0
2136,14324,USC00519281,2015-11-13,0.17,73.0
2137,14325,USC00519281,2015-11-14,0.23,73.0
2138,14326,USC00519281,2015-11-15,0.0,77.0
2139,14327,USC00519281,2015-11-16,0.1,71.0
2140,14328,USC00519281,2015-11-17,0.0,66.0
2141,14329,USC00519281,2015-11-18,0.34,67.0
2142,14330,USC00519281,2015-11-19,0.2,73.0
2143,14331,USC00519281,2015-11-20,1.87,71.0
2144,14332,USC00519281,2015-11-21,2.17,72.0
2145,14333,USC00519281,2015-11-22,0.85,78.0
2146,14334,USC00519281,2015-11-23,1.17,73.0
2147,14335,USC00519281,2015-11-24,0.98,70.0
2148,14336,USC00519281,2015-11-25,0.12,70.0
2149,14337,USC00519281,2015-11-26,0.82,75.0
2150,14338,USC00519281,2015-11-27,0.72,74.0
2151,14339,USC00519281,2015-11-28,0.08,76.0
2152,14340,USC00519281,2015-11-29,0.08,72.0
2153,14341,USC00519281,2015-11-30,0.04,75.0
2154,14342,USC00519281,2015-12-01,0.02,73.0
2155,14343,USC00519281,2015-12-02,0.02,74.0
2156,14344,USC00519281,2015-12-03,0.22,75.0
2157,14345,USC00519281,2015-12-04,0.03,75.0
2158,14346,USC00519281,2015-12-05,0.0,70.0
2159,14347,USC00519281,2015-12-06,0.1,72.0
2160,14348,USC00519281,2015-12-07,0.02,69.0
2161,14349,USC00519281,2015-12-08,0.02,68.0
2162,14350,USC00519281,2015-12-09,0.08,74.0
2163,14351,USC00519281,2015-12-10,0.1,72.0
2164,14352,USC00519281,2015-12-11,0.15,75.0
2165,14353,USC00519281,2015-12-12,0.31,79.0
2166,14354,USC00519281,2015-12-13,0.03,69.0
2167,14355,USC00519281,2015-12-14,0.13,67.0
2168,14356,USC00519281,2015-12-15,0.35,73.0
2169,14357,USC00519281,2015-12-16,0.03,74.0
2170,14358,USC00519281,2015-12-17,0.09,75.0
2171,14359,USC00519281,2015-12-18,0.17,72.0
2172,14360,USC00519281,2015-12-19,0.13,76.0
2173,14361,USC00519281,2015-12-20,0.05,74.0
2174,14362,USC00519281,2015-12-21,0.15,75.0
2175,14363,USC00519281,2015-12-22,0.04,74.0
2176,14364,USC00519281,2015-12-23,0.1,74.0
2177,14365,USC00519281,2015-12-24,0.45,76.0
2178,14366,USC00519281,2015-12-25,0.47,74.0
2179,14367,USC00519281,2015-12-26,0.22,75.0
2180,14368,USC00519281,2015-12-27,0.8,75.0
2181,14369,USC00519281,2015-12-28,0.0,73.0
2182,14370,USC00519281,2015-12-29,0.16,76.0
2183,14371,USC00519281,2015-12-30,0.5,74.0
2184,14372,USC00519281,2015-12-31,0.09,73.0
2185,14373,USC00519281,2016-01-01,0.02,74.0
2186,14374,USC00519281,2016-01-02,0.03,72.0
2187,14375,USC00519281,2016-01-03,0.0,68.0
2188,14376,USC00519281,2016-01-04,0.0,69.0
2189,14377,USC00519281,2016-01-05,0.18,70.0
2190,14378,USC00519281,2016-01-06,0.35,69.0
2191,14379,USC00519281,2016-01-07,0.35,76.0
2192,14380,USC00519281,2016-01-08,0.02,75.0
2193,14381,USC00519281,2016-01-09,0.02,74.0
2194,14382,USC00519281,2016-01-10,0.02,74.0
2195,14383,USC00519281,2016-01-11,0.0,73.0
2196,14384,USC00519281,2016-01-12,0.02,75.0
2197,14385,USC00519281,2016-01-13,0.0,74.0
2198,14386,USC00519281,2016-01-14,0.0,66.0
2199,14387,USC00519281,2016-01-15,0.02,71.0
2200,14388,USC00519281,2016-01-16,0.05,73.0
2201,14389,USC00519281,2016-01-17,0.0,75.0
2202,14390,USC00519281,2016-01-18,0.0,63.0
2203,14391,USC00519281,2016-01-19,0.0,61.0
2204,14392,USC00519281,2016-01-20,0.01,62.0
2205,14393,USC00519281,2016-01-21,0.42,65.0
2206,14394,USC00519281,2016-01-22,0.0,65.0
2207,14395,USC00519281,2016-01-23,0.0,75.0
2208,14396,USC00519281,2016-01-24,0.0,78.0
2209,14397,USC00519281,2016-01-25,0.07,69.0
2210,14398,USC00519281,2016-01-26,0.74,65.0
2211,14399,USC00519281,2016-01-27,0.01,69.0
2212,14400,USC00519281,2016-01-28,0.0,64.0
2213,14401,USC00519281,2016-01-29,0.02,68.0
2214,14402,USC00519281,2016-01-30,0.01,73.0
2215,14403,USC00519281,2016-01-31,0.02,74.0
2216,14404,USC00519281,2016-02-01,0.07,69.0
2217,14405,USC00519281,2016-02-02,0.42,68.0
2218,14406,USC00519281,2016-02-03,0.2,69.0
2219,14407,USC00519281,2016-02-04,0.04,65.0
2220,14408,USC00519281,2016-02-05,0.0,67.0
2221,14409,USC00519281,2016-02-06,0.0,69.0
2222,14410,USC00519281,2016-02-07,0.05,70.0
2223,14411,USC00519281,2016-02-08,0.0,56.0
2224,14412,USC00519281,2016-02-09,0.0,57.0
2225,14413,USC00519281,2016-02-10,0.0,58.0
2226,14414,USC00519281,2016-02-11,0.0,61.0
2227,14415,USC00519281,2016-02-12,0.01,71.0
2228,14416,USC00519281,2016-02-13,0.22,74.0
2229,14417,USC00519281,2016-02-14,0.0,71.0
2230,14418,USC00519281,2016-02-15,0.0,75.0
2231,14419,USC00519281,2016-02-16,0.03,72.0
2232,14420,USC00519281,2016-02-17,0.11,71.0
2233,14421,USC00519281,2016-02-18,0.02,72.0
2234,14422,USC00519281,2016-02-19,0.0,69.0
2235,14423,USC00519281,2016-02-20,0.06,71.0
2236,14424,USC00519281,2016-02-21,0.08,72.0
2237,14425,USC00519281,2016-02-22,0.04,60.0
2238,14426,USC00519281,2016-02-23,0.0,69.0
2239,14427,USC00519281,2016-02-24,0.0,67.0
2240,14428,USC00519281,2016-02-25,0.0,64.0
2241,14429,USC00519281,2016-02-26,0.3,69.0
2242,14430,USC00519281,2016-02-27,0.0,69.0
2243,14431,USC00519281,2016-02-28,0.0,71.0
2244,14432,USC00519281,2016-02-29,0.0,69.0
2245,14433,USC00519281,2016-03-01,0.01,72.0
2246,14434,USC00519281,2016-03-02,0.0,63.0
2247,14435,USC00519281,2016-03-03,0.0,63.0
2248,14436,USC00519281,2016-03-04,0.0,62.0
2249,14437,USC00519281,2016-03-05,0.0,70.0
2250,14438,USC00519281,2016-03-06,0.0,72.0
2251,14439,USC00519281,2016-03-07,0.0,67.0
2252,14440,USC00519281,2016-03-08,0.0,74.0
2253,14441,USC00519281,2016-03-09,0.34,66.0
2254,14442,USC00519281,2016-03-10,0.01,68.0
2255,14443,USC00519281,2016-03-11,0.02,68.0
2256,14444,USC00519281,2016-03-12,0.0,72.0
2257,14445,USC00519281,2016-03-13,0.03,72.0
2258,14446,USC00519281,2016-03-14,0.03,71.0
2259,14447,USC00519281,2016-03-15,0.82,70.0
2260,14448,USC00519281,2016-03-16,0.23,68.0
2261,14449,USC00519281,2016-03-17,0.01,68.0
2262,14450,USC00519281,2016-03-18,0.08,68.0
2263,14451,USC00519281,2016-03-19,0.16,68.0
2264,14452,USC00519281,2016-03-20,0.0,71.0
2265,14453,USC00519281,2016-03-21,0.0,66.0
2266,14454,USC00519281,2016-03-22,0.1,65.0
2267,14455,USC00519281,2016-03-23,0.31,63.0
2268,14456,USC00519281,2016-03-24,0.0,64.0
2269,14457,USC00519281,2016-03-25,0.38,72.0
2270,14458,USC00519281,2016-03-26,0.06,76.0
2271,14459,USC00519281,2016-03-27,0.08,76.0
2272,14460,USC00519281,2016-03-28,0.0,73.0
2273,14461,USC00519281,2016-03-29,0.02,72.0
2274,14462,USC00519281,2016-03-30,0.04,62.0
2275,14463,USC00519281,2016-03-31,0.0,65.0
2276,14464,USC00519281,2016-04-01,0.0,68.0
2277,14465,USC00519281,2016-04-02,0.0,74.0
2278,14466,USC00519281,2016-04-03,0.0,74.0
2279,14467,USC00519281,2016-04-04,0.0,74.0
2280,14468,USC00519281,2016-04-05,0.01,65.0
2281,14469,USC00519281,2016-04-06,0.34,69.0
2282,14470,USC00519281,2016-04-07,0.43,65.0
2283,14471,USC00519281,2016-04-08,1.26,68.0
2284,14472,USC00519281,2016-04-09,0.27,74.0
2285,14473,USC00519281,2016-04-10,0.11,70.0
2286,14474,USC00519281,2016-04-11,0.05,71.0
2287,14475,USC00519281,2016-04-12,0.11,74.0
2288,14476,USC00519281,2016-04-13,0.04,75.0
2289,14477,USC00519281,2016-04-14,0.05,73.0
2290,14478,USC00519281,2016-04-15,0.01,74.0
2291,14479,USC00519281,2016-04-16,0.06,76.0
2292,14480,USC00519281,2016-04-17,0.32,71.0
2293,14481,USC00519281,2016-04-18,0.83,68.0
2294,14482,USC00519281,2016-04-19,0.18,67.0
2295,14483,USC00519281,2016-04-20,0.06,72.0
2296,14484,USC00519281,2016-04-21,0.0,73.0
2297,14485,USC00519281,2016-04-22,0.07,73.0
2298,14486,USC00519281,2016-04-23,0.23,75.0
2299,14487,USC00519281,2016-04-24,0.21,75.0
2300,14488,USC00519281,2016-04-25,0.03,74.0
2301,14489,USC00519281,2016-04-26,0.01,74.0
2302,14490,USC00519281,2016-04-27,0.01,74.0
2303,14491,USC00519281,2016-04-28,0.04,73.0
2304,14492,USC00519281,2016-04-29,0.0,74.0
2305,14493,USC00519281,2016-04-30,0.1,74.0
2306,14494,USC00519281,2016-05-01,0.03,75.0
2307,14495,USC00519281,2016-05-02,0.12,73.0
2308,14496,USC00519281,2016-05-03,0.0,74.0
2309,14497,USC00519281,2016-05-04,0.31,72.0
2310,14498,USC00519281,2016-05-05,0.91,68.0
2311,14499,USC00519281,2016-05-06,0.15,66.0
2312,14500,USC00519281,2016-05-07,1.02,69.0
2313,14501,USC00519281,2016-05-08,0.38,67.0
2314,14502,USC00519281,2016-05-09,0.13,68.0
2315,14503,USC00519281,2016-05-10,0.43,68.0
2316,14504,USC00519281,2016-05-11,0.16,67.0
2317,14505,USC00519281,2016-05-12,0.07,65.0
2318,14506,USC00519281,2016-05-13,0.01,68.0
2319,14507,USC00519281,2016-05-14,0.01,70.0
2320,14508,USC00519281,2016-05-15,0.17,76.0
2321,14509,USC00519281,2016-05-16,0.0,75.0
2322,14510,USC00519281,2016-05-17,0.0,75.0
2323,14511,USC00519281,2016-05-18,0.08,72.0
2324,14512,USC00519281,2016-05-19,0.22,75.0
2325,14513,USC00519281,2016-05-20,0.11,72.0
2326,14514,USC00519281,2016-05-21,0.16,76.0
2327,14515,USC00519281,2016-05-22,0.04,76.0
2328,14516,USC00519281,2016-05-23,0.0,74.0
2329,14517,USC00519281,2016-05-24,0.0,69.0
2330,14518,USC00519281,2016-05-25,0.03,71.0
2331,14519,USC00519281,2016-05-26,1.04,74.0
2332,14520,USC00519281,2016-05-27,0.1,75.0
2333,14521,USC00519281,2016-05-28,0.05,72.0
2334,14522,USC00519281,2016-05-29,0.0,74.0
2335,14523,USC00519281,2016-05-30,0.0,70.0
2336,14524,USC00519281,2016-05-31,0.85,70.0
2337,14525,USC00519281,2016-06-01,1.39,69.0
2338,14526,USC00519281,2016-06-02,0.5,67.0
2339,14527,USC00519281,2016-06-03,0.02,68.0
2340,14528,USC00519281,2016-06-04,0.0,65.0
2341,14529,USC00519281,2016-06-05,0.22,70.0
2342,14530,USC00519281,2016-06-06,0.52,72.0
2343,14531,USC00519281,2016-06-07,0.35,74.0
2344,14532,USC00519281,2016-06-08,0.0,73.0
2345,14533,USC00519281,2016-06-09,0.29,71.0
2346,14534,USC00519281,2016-06-10,0.62,75.0
2347,14535,USC00519281,2016-06-11,0.13,72.0
2348,14536,USC00519281,2016-06-12,0.28,75.0
2349,14537,USC00519281,2016-06-13,0.02,76.0
2350,14538,USC00519281,2016-06-14,0.2,75.0
2351,14539,USC00519281,2016-06-15,0.68,76.0
2352,14540,USC00519281,2016-06-16,0.05,75.0
2353,14541,USC00519281,2016-06-17,0.29,71.0
2354,14542,USC00519281,2016-06-18,0.4,75.0
2355,14543,USC00519281,2016-06-19,0.05,75.0
2356,14544,USC00519281,2016-06-20,0.4,72.0
2357,14545,USC00519281,2016-06-21,0.04,72.0
2358,14546,USC00519281,2016-06-22,0.13,75.0
2359,14547,USC00519281,2016-06-23,0.39,73.0
2360,14548,USC00519281,2016-06-24,0.12,76.0
2361,14549,USC00519281,2016-06-25,0.75,74.0
2362,14550,USC00519281,2016-06-26,0.03,77.0
2363,14551,USC00519281,2016-06-27,0.37,72.0
2364,14552,USC00519281,2016-06-28,0.23,71.0
2365,14553,USC00519281,2016-06-29,0.1,76.0
2366,14554,USC00519281,2016-06-30,0.01,77.0
2367,14555,USC00519281,2016-07-01,0.0,76.0
2368,14556,USC00519281,2016-07-02,0.0,79.0
2369,14557,USC00519281,2016-07-03,0.03,76.0
2370,14558,USC00519281,2016-07-04,0.27,79.0
2371,14559,USC00519281,2016-07-05,0.22,75.0
2372,14560,USC00519281,2016-07-06,0.8,74.0
2373,14561,USC00519281,2016-07-07,0.14,73.0
2374,14562,USC00519281,2016-07-08,0.02,78.0
2375,14563,USC00519281,2016-07-09,0.04,80.0
2376,14564,USC00519281,2016-07-10,0.63,72.0
2377,14565,USC00519281,2016-07-11,0.14,79.0
2378,14566,USC00519281,2016-07-12,0.0,80.0
2379,14567,USC00519281,2016-07-13,0.07,76.0
2380,14568,USC00519281,2016-07-14,0.8,80.0
2381,14569,USC00519281,2016-07-15,0.14,80.0
2382,14570,USC00519281,2016-07-16,0.92,73.0
2383,14571,USC00519281,2016-07-17,0.15,77.0
2384,14572,USC00519281,2016-07-18,0.23,78.0
2385,14573,USC00519281,2016-07-19,0.73,79.0
2386,14574,USC00519281,2016-07-20,0.02,80.0
2387,14575,USC00519281,2016-07-21,0.01,79.0
2388,14576,USC00519281,2016-07-22,0.13,78.0
2389,14577,USC00519281,2016-07-23,0.07,75.0
2390,14578,USC00519281,2016-07-24,0.45,76.0
2391,14579,USC00519281,2016-07-25,9.64,78.0
2392,14580,USC00519281,2016-07-26,0.9,78.0
2393,14581,USC00519281,2016-07-27,0.06,80.0
2394,14582,USC00519281,2016-07-28,0.0,81.0
2395,14583,USC00519281,2016-07-29,0.0,80.0
2396,14584,USC00519281,2016-07-30,0.01,77.0
2397,14585,USC00519281,2016-07-31,0.12,75.0
2398,14586,USC00519281,2016-08-01,3.53,76.0
2399,14587,USC00519281,2016-08-02,0.83,76.0
2400,14588,USC00519281,2016-08-03,0.01,77.0
2401,14589,USC00519281,2016-08-04,0.77,77.0
2402,14590,USC00519281,2016-08-05,0.27,81.0
2403,14591,USC00519281,2016-08-06,0.14,78.0
2404,14592,USC00519281,2016-08-07,0.47,78.0
2405,14593,USC00519281,2016-08-08,0.28,81.0
2406,14594,USC00519281,2016-08-09,0.02,81.0
2407,14595,USC00519281,2016-08-10,0.0,82.0
2408,14596,USC00519281,2016-08-11,0.01,80.0
2409,14597,USC00519281,2016-08-12,0.02,76.0
2410,14598,USC00519281,2016-08-13,0.08,80.0
2411,14599,USC00519281,2016-08-14,0.1,76.0
2412,14600,USC00519281,2016-08-15,0.23,75.0
2413,14601,USC00519281,2016-08-16,0.12,74.0
2414,14602,USC00519281,2016-08-17,0.31,82.0
2415,14603,USC00519281,2016-08-18,0.0,80.0
2416,14604,USC00519281,2016-08-19,0.31,79.0
2417,14605,USC00519281,2016-08-20,0.13,81.0
2418,14606,USC00519281,2016-08-21,0.08,79.0
2419,14607,USC00519281,2016-08-22,2.32,78.0
2420,14608,USC00519281,2016-08-23,1.79,77.0
2421,14609,USC00519281,2016-08-24,2.15,77.0
2422,14610,USC00519281,2016-08-25,0.06,80.0
2423,14611,USC00519281,2016-08-26,0.01,80.0
2424,14612,USC00519281,2016-08-27,0.12,75.0
2425,14613,USC00519281,2016-08-28,0.6,73.0
2426,14614,USC00519281,2016-08-29,0.35,78.0
2427,14615,USC00519281,2016-08-30,0.0,77.0
2428,14616,USC00519281,2016-08-31,0.24,78.0
2429,14617,USC00519281,2016-09-01,0.02,80.0
2430,14618,USC00519281,2016-09-02,0.01,80.0
2431,14619,USC00519281,2016-09-03,0.12,78.0
2432,14620,USC00519281,2016-09-04,0.14,78.0
2433,14621,USC00519281,2016-09-05,0.03,78.0
2434,14622,USC00519281,2016-09-06,0.11,73.0
2435,14623,USC00519281,2016-09-07,0.16,74.0
2436,14624,USC00519281,2016-09-08,0.07,80.0
2437,14625,USC00519281,2016-09-09,0.16,79.0
2438,14626,USC00519281,2016-09-10,0.09,77.0
2439,14627,USC00519281,2016-09-11,0.3,80.0
2440,14628,USC00519281,2016-09-12,0.31,76.0
2441,14629,USC00519281,2016-09-13,0.34,79.0
2442,14630,USC00519281,2016-09-14,2.33,75.0
2443,14631,USC00519281,2016-09-15,0.83,79.0
2444,14632,USC00519281,2016-09-16,0.06,78.0
2445,14633,USC00519281,2016-09-17,0.36,79.0
2446,14634,USC00519281,2016-09-18,0.07,78.0
2447,14635,USC00519281,2016-09-19,0.01,78.0
2448,14636,USC00519281,2016-09-20,0.22,76.0
2449,14637,USC00519281,2016-09-21,0.07,74.0
2450,14638,USC00519281,2016-09-22,0.34,77.0
2451,14639,USC00519281,2016-09-23,0.94,78.0
2452,14640,USC00519281,2016-09-24,0.01,79.0
2453,14641,USC00519281,2016-09-25,0.03,79.0
2454,14642,USC00519281,2016-09-26,0.17,77.0
2455,14643,USC00519281,2016-09-27,0.17,80.0
2456,14644,USC00519281,2016-09-28,0.0,78.0
2457,14645,USC00519281,2016-09-29,0.59,78.0
2458,14646,USC00519281,2016-09-30,0.25,78.0
2459,14647,USC00519281,2016-10-01,0.14,77.0
2460,14648,USC00519281,2016-10-02,0.06,79.0
2461,14649,USC00519281,2016-10-03,0.16,79.0
2462,14650,USC00519281,2016-10-04,0.03,79.0
2463,14651,USC00519281,2016-10-05,0.01,79.0
2464,14652,USC00519281,2016-10-06,0.0,75.0
2465,14653,USC00519281,2016-10-07,0.0,76.0
2466,14654,USC00519281,2016-10-08,0.0,73.0
2467,14655,USC00519281,2016-10-09,0.0,72.0
2468,14656,USC00519281,2016-10-10,0.0,71.0
2469,14657,USC00519281,2016-10-11,0.28,77.0
2470,14658,USC00519281,2016-10-12,0.03,79.0
2471,14659,USC00519281,2016-10-13,0.0,78.0
2472,14660,USC00519281,2016-10-14,0.0,79.0
2473,14661,USC00519281,2016-10-15,0.04,77.0
2474,14662,USC00519281,2016-10-16,0.0,79.0
2475,14663,USC00519281,2016-10-17,0.01,77.0
2476,14664,USC00519281,2016-10-18,0.02,78.0
2477,14665,USC00519281,2016-10-19,0.11,78.0
2478,14666,USC00519281,2016-10-20,0.0,78.0
2479,14667,USC00519281,2016-10-21,0.0,78.0
2480,14668,USC00519281,2016-10-22,0.15,77.0
2481,14669,USC00519281,2016-10-23,0.02,74.0
2482,14670,USC00519281,2016-10-24,0.08,75.0
2483,14671,USC00519281,2016-10-25,0.11,76.0
2484,14672,USC00519281,2016-10-26,0.01,73.0
2485,14673,USC00519281,2016-10-27,0.22,76.0
2486,14674,USC00519281,2016-10-28,0.05,74.0
2487,14675,USC00519281,2016-10-29,0.1,77.0
2488,14676,USC00519281,2016-10-30,0.16,76.0
2489,14677,USC00519281,2016-10-31,0.07,76.0
2490,14678,USC00519281,2016-11-01,0.1,74.0
2491,14679,USC00519281,2016-11-02,0.0,75.0
2492,14680,USC00519281,2016-11-03,0.0,75.0
2493,14681,USC00519281,2016-11-04,0.0,75.0
2494,14682,USC00519281,2016-11-05,0.03,75.0
2495,14683,USC00519281,2016-11-06,0.01,71.0
2496,14684,USC00519281,2016-11-07,0.0,63.0
2497,14685,USC00519281,2016-11-08,0.21,70.0
2498,14686,USC00519281,2016-11-09,0.11,68.0
2499,14687,USC00519281,2016-11-10,0.0,67.0
2500,14688,USC00519281,2016-11-11,0.0,77.0
2501,14689,USC00519281,2016-11-12,0.0,74.0
2502,14690,USC00519281,2016-11-13,0.0,77.0
2503,14691,USC00519281,2016-11-14,0.0,76.0
2504,14692,USC00519281,2016-11-15,0.0,76.0
2505,14693,USC00519281,2016-11-16,0.24,75.0
2506,14694,USC00519281,2016-11-17,0.01,76.0
2507,14695,USC00519281,2016-11-18,0.0,75.0
2508,14696,USC00519281,2016-11-19,0.11,73.0
2509,14697,USC00519281,2016-11-20,0.39,75.0
2510,14698,USC00519281,2016-11-21,0.11,73.0
2511,14699,USC00519281,2016-11-22,2.05,75.0
2512,14700,USC00519281,2016-11-23,0.25,74.0
2513,14701,USC00519281,2016-11-24,0.3,75.0
2514,14702,USC00519281,2016-11-25,0.08,74.0
2515,14703,USC00519281,2016-11-26,0.06,75.0
2516,14704,USC00519281,2016-11-27,0.17,73.0
2517,14705,USC00519281,2016-11-28,0.0,75.0
2518,14706,USC00519281,2016-11-29,0.09,73.0
2519,14707,USC00519281,2016-11-30,0.05,73.0
2520,14708,USC00519281,2016-12-01,0.37,74.0
2521,14709,USC00519281,2016-12-02,0.35,70.0
2522,14710,USC00519281,2016-12-03,0.77,72.0
2523,14711,USC00519281,2016-12-04,0.04,70.0
2524,14712,USC00519281,2016-12-05,0.22,67.0
2525,14713,USC00519281,2016-12-06,0.0,67.0
2526,14714,USC00519281,2016-12-07,0.12,69.0
2527,14715,USC00519281,2016-12-08,0.07,70.0
2528,14716,USC00519281,2016-12-09,0.31,68.0
2529,14717,USC00519281,2016-12-10,0.02,69.0
2530,14718,USC00519281,2016-12-11,0.0,69.0
2531,14719,USC00519281,2016-12-12,0.0,66.0
2532,14720,USC00519281,2016-12-13,0.04,65.0
2533,14721,USC00519281,2016-12-14,0.92,68.0
2534,14722,USC00519281,2016-12-15,0.14,62.0
2535,14723,USC00519281,2016-12-16,0.03,75.0
2536,14724,USC00519281,2016-12-17,0.07,70.0
2537,14725,USC00519281,2016-12-18,0.16,69.0
2538,14726,USC00519281,2016-12-19,0.03,76.0
2539,14727,USC00519281,2016-12-20,0.0,76.0
2540,14728,USC00519281,2016-12-21,0.11,74.0
2541,14729,USC00519281,2016-12-22,0.86,73.0
2542,14730,USC00519281,2016-12-23,0.24,71.0
2543,14731,USC00519281,2016-12-24,0.2,74.0
2544,14732,USC00519281,2016-12-25,0.02,74.0
2545,14733,USC00519281,2016-12-26,0.22,72.0
2546,14734,USC00519281,2016-12-27,0.05,71.0
2547,14735,USC00519281,2016-12-28,0.09,72.0
2548,14736,USC00519281,2016-12-29,0.52,74.0
2549,14737,USC00519281,2016-12-30,0.29,69.0
2550,14738,USC00519281,2016-12-31,0.25,67.0
2551,14739,USC00519281,2017-01-01,0.03,72.0
2552,14740,USC00519281,2017-01-02,0.01,70.0
2553,14741,USC00519281,2017-01-03,0.0,64.0
2554,14742,USC00519281,2017-01-04,0.0,63.0
2555,14743,USC00519281,2017-01-05,0.06,63.0
2556,14744,USC00519281,2017-01-06,0.1,62.0
2557,14745,USC00519281,2017-01-07,0.0,70.0
2558,14746,USC00519281,2017-01-08,0.0,70.0
2559,14747,USC00519281,2017-01-09,0.0,62.0
2560,14748,USC00519281,2017-01-10,0.0,62.0
2561,14749,USC00519281,2017-01-11,0.0,63.0
2562,14750,USC00519281,2017-01-12,0.0,65.0
2563,14751,USC00519281,2017-01-13,0.0,69.0
2564,14752,USC00519281,2017-01-14,0.01,77.0
2565,14753,USC00519281,2017-01-15,0.0,70.0
2566,14754,USC00519281,2017-01-16,0.0,74.0
2567,14755,USC00519281,2017-01-17,0.0,69.0
2568,14756,USC00519281,2017-01-18,0.0,72.0
2569,14757,USC00519281,2017-01-19,0.02,71.0
2570,14758,USC00519281,2017-01-20,0.0,69.0
2571,14759,USC00519281,2017-01-21,0.03,71.0
2572,14760,USC00519281,2017-01-22,0.09,71.0
2573,14761,USC00519281,2017-01-23,0.01,72.0
2574,14762,USC00519281,2017-01-24,0.13,72.0
2575,14763,USC00519281,2017-01-25,0.79,69.0
2576,14764,USC00519281,2017-01-26,0.0,70.0
2577,14765,USC00519281,2017-01-27,0.03,66.0
2578,14766,USC00519281,2017-01-28,0.0,65.0
2579,14767,USC00519281,2017-01-29,0.26,69.0
2580,14768,USC00519281,2017-01-30,0.0,68.0
2581,14769,USC00519281,2017-01-31,0.0,68.0
2582,14770,USC00519281,2017-02-01,0.0,68.0
2583,14771,USC00519281,2017-02-02,0.0,59.0
2584,14772,USC00519281,2017-02-03,0.0,60.0
2585,14773,USC00519281,2017-02-04,0.0,70.0
2586,14774,USC00519281,2017-02-05,0.0,73.0
2587,14775,USC00519281,2017-02-06,0.18,75.0
2588,14776,USC00519281,2017-02-07,1.32,64.0
2589,14777,USC00519281,2017-02-08,0.0,59.0
2590,14778,USC00519281,2017-02-09,0.0,59.0
2591,14779,USC00519281,2017-02-10,0.0,62.0
2592,14780,USC00519281,2017-02-11,1.73,68.0
2593,14781,USC00519281,2017-02-12,2.98,70.0
2594,14782,USC00519281,2017-02-13,0.01,73.0
2595,14783,USC00519281,2017-02-14,0.0,79.0
2596,14784,USC00519281,2017-02-15,0.01,75.0
2597,14785,USC00519281,2017-02-16,0.73,65.0
2598,14786,USC00519281,2017-02-17,0.13,70.0
2599,14787,USC00519281,2017-02-18,0.0,74.0
2600,14788,USC00519281,2017-02-19,0.09,70.0
2601,14789,USC00519281,2017-02-20,0.0,70.0
2602,14790,USC00519281,2017-02-21,0.0,71.0
2603,14791,USC00519281,2017-02-22,0.06,71.0
2604,14792,USC00519281,2017-02-23,0.0,71.0
2605,14793,USC00519281,2017-02-24,0.0,69.0
2606,14794,USC00519281,2017-02-25,0.0,61.0
2607,14795,USC00519281,2017-02-26,0.0,67.0
2608,14796,USC00519281,2017-02-27,0.0,65.0
2609,14797,USC00519281,2017-02-28,0.04,72.0
2610,14798,USC00519281,2017-03-01,2.12,71.0
2611,14799,USC00519281,2017-03-02,1.88,73.0
2612,14800,USC00519281,2017-03-03,0.27,72.0
2613,14801,USC00519281,2017-03-04,0.0,77.0
2614,14802,USC00519281,2017-03-05,0.41,73.0
2615,14803,USC00519281,2017-03-06,0.03,67.0
2616,14804,USC00519281,2017-03-07,0.0,62.0
